player,team,position,spread,over_under,market,ud_line,pp_line,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,racr,target_share,air_yards_share,wopr,fantasy_points,team_long
Kyle Pitts,ATL,TE,-3.0,46.0,rush+rec_tds,,0.5,2024.0,3.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,2.0,5.0,59.0,0.0,66.0,25.0,2.0,-1.3404254,0.8939394,0.18518518,0.3815029,0.5448298,5.9,Falcons
Kyle Pitts,ATL,TE,-3.0,46.0,rush+rec_tds,,0.5,2024.0,4.0,REG,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,23.0,0.0,0.0,-2.4624748,0.0,0.0882353,0.0694864,0.18099342,0.0,Falcons
Kyle Pitts,ATL,TE,-3.0,46.0,rush+rec_tds,,0.5,2024.0,5.0,REG,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,7.0,8.0,88.0,0.0,48.0,43.0,4.0,4.617606,1.8333334,0.14814815,0.112941176,0.30128103,8.8,Falcons
Kyle Pitts,ATL,TE,-3.0,46.0,rush+rec_tds,,0.5,2024.0,6.0,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,5.0,70.0,0.0,43.0,43.0,2.0,3.560366,1.6279069,0.1724138,0.23626374,0.4240053,7.0,Falcons
Kyle Pitts,ATL,TE,-3.0,46.0,rush+rec_tds,,0.5,2024.0,7.0,REG,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,7.0,9.0,65.0,0.0,71.0,24.0,2.0,-3.6997821,0.91549295,0.25,0.27099237,0.56469464,6.5,Falcons
Kyle Pitts,ATL,TE,-3.0,46.0,rush+rec_tds,,0.5,2024.0,8.0,REG,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,4.0,5.0,91.0,2.0,39.0,55.0,3.0,10.528334,2.3333333,0.17857143,0.2,0.40785715,21.1,Falcons
Kyle Pitts,ATL,TE,-3.0,46.0,rush+rec_tds,,0.5,2024.0,9.0,REG,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,1.0,11.0,0.0,2.0,9.0,0.0,0.28368148,5.5,0.041666668,0.014705882,0.07279412,1.1,Falcons
Kyler Murray,ARI,QB,-1.0,46.5,rushing_yards,,32.5,2024.0,1.0,REG,BUF,21.0,31.0,162.0,1.0,0.0,4.0,100.0,10.0,-1.1848497,0.0,0.84816754,0.1193856,5.0,57.0,0.0,3.0,7.9429326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.18,Cardinals
Kyler Murray,ARI,QB,-1.0,46.5,rushing_yards,,32.5,2024.0,2.0,REG,LA,17.0,21.0,266.0,3.0,0.0,1.0,101.0,9.0,18.10109,0.0,1.2429906,0.41179696,5.0,59.0,0.0,2.0,3.8873925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28.54,Cardinals
Kyler Murray,ARI,QB,-1.0,46.5,rushing_yards,,32.5,2024.0,3.0,REG,DET,21.0,34.0,207.0,1.0,1.0,1.0,62.0,10.0,-5.6319046,0.0,0.51111114,0.016770909,5.0,45.0,0.0,2.0,-2.4999077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.78,Cardinals
Kyler Murray,ARI,QB,-1.0,46.5,rushing_yards,,32.5,2024.0,4.0,REG,WAS,16.0,22.0,142.0,1.0,0.0,4.0,63.0,5.0,-0.43325263,0.0,1.0215827,0.031530853,1.0,3.0,0.0,0.0,-0.2534839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9.98,Cardinals
Kyler Murray,ARI,QB,-1.0,46.5,rushing_yards,,32.5,2024.0,5.0,REG,SF,19.0,30.0,195.0,1.0,1.0,1.0,94.0,10.0,-1.8273485,0.0,0.8783784,0.098533586,7.0,83.0,1.0,3.0,5.57759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24.1,Cardinals
Kyler Murray,ARI,QB,-1.0,46.5,rushing_yards,,32.5,2024.0,6.0,REG,GB,22.0,32.0,214.0,1.0,0.0,0.0,100.0,8.0,7.70893,0.0,1.1145834,0.038870458,7.0,14.0,0.0,0.0,-6.6407866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11.96,Cardinals
Kyler Murray,ARI,QB,-1.0,46.5,rushing_yards,,32.5,2024.0,7.0,REG,LAC,14.0,26.0,145.0,1.0,1.0,0.0,87.0,10.0,-0.3420845,0.0,1.013986,0.03906329,6.0,64.0,1.0,2.0,3.2812662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20.2,Cardinals
Kyler Murray,ARI,QB,-1.0,46.5,rushing_yards,,32.5,2024.0,8.0,REG,MIA,26.0,36.0,307.0,2.0,0.0,0.0,96.0,15.0,18.33354,0.0,1.120438,0.25939,5.0,19.0,0.0,1.0,0.56816864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22.18,Cardinals
Kyler Murray,ARI,QB,-1.0,46.5,rushing_yards,,32.5,2024.0,9.0,REG,CHI,13.0,20.0,154.0,0.0,0.0,3.0,96.0,7.0,-1.3238325,0.0,1.2222222,0.023686914,2.0,6.0,0.0,1.0,-2.6374862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.76,Cardinals
Lamar Jackson,BAL,QB,-6.0,53.0,interceptions,,0.5,2024.0,1.0,REG,KC,26.0,41.0,273.0,1.0,0.0,1.0,166.0,11.0,-2.4911597,0.0,1.0224719,0.028632868,16.0,122.0,0.0,7.0,5.008222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25.12,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,interceptions,,0.5,2024.0,2.0,REG,LV,21.0,34.0,247.0,1.0,1.0,2.0,99.0,14.0,0.9536016,0.0,0.8636364,0.046322435,5.0,45.0,0.0,0.0,-0.54183626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.38,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,interceptions,,0.5,2024.0,3.0,REG,DAL,12.0,15.0,182.0,1.0,0.0,0.0,151.0,8.0,10.670858,0.0,3.8723404,0.2728274,14.0,87.0,1.0,6.0,6.8294754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25.98,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,interceptions,,0.5,2024.0,4.0,REG,BUF,13.0,18.0,156.0,2.0,0.0,1.0,92.0,9.0,9.182409,0.0,1.3565217,0.23637255,6.0,54.0,1.0,2.0,0.07575719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.64,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,interceptions,,0.5,2024.0,5.0,REG,CIN,26.0,42.0,348.0,4.0,0.0,1.0,166.0,18.0,21.248209,0.0,0.91099477,0.15062843,12.0,55.0,0.0,1.0,-6.307046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33.42,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,interceptions,,0.5,2024.0,6.0,REG,WAS,20.0,26.0,323.0,1.0,1.0,2.0,149.0,16.0,11.001632,0.0,1.2568094,0.2981372,11.0,40.0,0.0,3.0,-3.4764273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18.92,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,interceptions,,0.5,2024.0,7.0,REG,TB,17.0,22.0,281.0,5.0,0.0,2.0,140.0,12.0,25.117044,0.0,1.5271739,0.33601585,9.0,52.0,0.0,3.0,-3.799993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34.44,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,interceptions,,0.5,2024.0,8.0,REG,CLE,23.0,38.0,289.0,2.0,0.0,3.0,132.0,14.0,7.565712,0.0,0.76455027,0.139619,8.0,46.0,0.0,2.0,0.0028591552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24.16,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,interceptions,,0.5,2024.0,9.0,REG,DEN,16.0,19.0,280.0,3.0,0.0,1.0,139.0,12.0,19.339016,0.0,1.8666667,0.37864727,3.0,4.0,0.0,1.0,-0.9145729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.6,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,completions,,19.5,2024.0,1.0,REG,KC,26.0,41.0,273.0,1.0,0.0,1.0,166.0,11.0,-2.4911597,0.0,1.0224719,0.028632868,16.0,122.0,0.0,7.0,5.008222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25.12,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,completions,,19.5,2024.0,2.0,REG,LV,21.0,34.0,247.0,1.0,1.0,2.0,99.0,14.0,0.9536016,0.0,0.8636364,0.046322435,5.0,45.0,0.0,0.0,-0.54183626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.38,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,completions,,19.5,2024.0,3.0,REG,DAL,12.0,15.0,182.0,1.0,0.0,0.0,151.0,8.0,10.670858,0.0,3.8723404,0.2728274,14.0,87.0,1.0,6.0,6.8294754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25.98,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,completions,,19.5,2024.0,4.0,REG,BUF,13.0,18.0,156.0,2.0,0.0,1.0,92.0,9.0,9.182409,0.0,1.3565217,0.23637255,6.0,54.0,1.0,2.0,0.07575719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.64,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,completions,,19.5,2024.0,5.0,REG,CIN,26.0,42.0,348.0,4.0,0.0,1.0,166.0,18.0,21.248209,0.0,0.91099477,0.15062843,12.0,55.0,0.0,1.0,-6.307046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33.42,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,completions,,19.5,2024.0,6.0,REG,WAS,20.0,26.0,323.0,1.0,1.0,2.0,149.0,16.0,11.001632,0.0,1.2568094,0.2981372,11.0,40.0,0.0,3.0,-3.4764273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18.92,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,completions,,19.5,2024.0,7.0,REG,TB,17.0,22.0,281.0,5.0,0.0,2.0,140.0,12.0,25.117044,0.0,1.5271739,0.33601585,9.0,52.0,0.0,3.0,-3.799993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34.44,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,completions,,19.5,2024.0,8.0,REG,CLE,23.0,38.0,289.0,2.0,0.0,3.0,132.0,14.0,7.565712,0.0,0.76455027,0.139619,8.0,46.0,0.0,2.0,0.0028591552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24.16,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,completions,,19.5,2024.0,9.0,REG,DEN,16.0,19.0,280.0,3.0,0.0,1.0,139.0,12.0,19.339016,0.0,1.8666667,0.37864727,3.0,4.0,0.0,1.0,-0.9145729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.6,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,carries,,9.0,2024.0,1.0,REG,KC,26.0,41.0,273.0,1.0,0.0,1.0,166.0,11.0,-2.4911597,0.0,1.0224719,0.028632868,16.0,122.0,0.0,7.0,5.008222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25.12,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,carries,,9.0,2024.0,2.0,REG,LV,21.0,34.0,247.0,1.0,1.0,2.0,99.0,14.0,0.9536016,0.0,0.8636364,0.046322435,5.0,45.0,0.0,0.0,-0.54183626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.38,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,carries,,9.0,2024.0,3.0,REG,DAL,12.0,15.0,182.0,1.0,0.0,0.0,151.0,8.0,10.670858,0.0,3.8723404,0.2728274,14.0,87.0,1.0,6.0,6.8294754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25.98,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,carries,,9.0,2024.0,4.0,REG,BUF,13.0,18.0,156.0,2.0,0.0,1.0,92.0,9.0,9.182409,0.0,1.3565217,0.23637255,6.0,54.0,1.0,2.0,0.07575719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.64,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,carries,,9.0,2024.0,5.0,REG,CIN,26.0,42.0,348.0,4.0,0.0,1.0,166.0,18.0,21.248209,0.0,0.91099477,0.15062843,12.0,55.0,0.0,1.0,-6.307046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33.42,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,carries,,9.0,2024.0,6.0,REG,WAS,20.0,26.0,323.0,1.0,1.0,2.0,149.0,16.0,11.001632,0.0,1.2568094,0.2981372,11.0,40.0,0.0,3.0,-3.4764273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18.92,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,carries,,9.0,2024.0,7.0,REG,TB,17.0,22.0,281.0,5.0,0.0,2.0,140.0,12.0,25.117044,0.0,1.5271739,0.33601585,9.0,52.0,0.0,3.0,-3.799993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34.44,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,carries,,9.0,2024.0,8.0,REG,CLE,23.0,38.0,289.0,2.0,0.0,3.0,132.0,14.0,7.565712,0.0,0.76455027,0.139619,8.0,46.0,0.0,2.0,0.0028591552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24.16,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,carries,,9.0,2024.0,9.0,REG,DEN,16.0,19.0,280.0,3.0,0.0,1.0,139.0,12.0,19.339016,0.0,1.8666667,0.37864727,3.0,4.0,0.0,1.0,-0.9145729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.6,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,rush+rec_tds,,0.5,2024.0,1.0,REG,KC,26.0,41.0,273.0,1.0,0.0,1.0,166.0,11.0,-2.4911597,0.0,1.0224719,0.028632868,16.0,122.0,0.0,7.0,5.008222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25.12,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,rush+rec_tds,,0.5,2024.0,2.0,REG,LV,21.0,34.0,247.0,1.0,1.0,2.0,99.0,14.0,0.9536016,0.0,0.8636364,0.046322435,5.0,45.0,0.0,0.0,-0.54183626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.38,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,rush+rec_tds,,0.5,2024.0,3.0,REG,DAL,12.0,15.0,182.0,1.0,0.0,0.0,151.0,8.0,10.670858,0.0,3.8723404,0.2728274,14.0,87.0,1.0,6.0,6.8294754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25.98,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,rush+rec_tds,,0.5,2024.0,4.0,REG,BUF,13.0,18.0,156.0,2.0,0.0,1.0,92.0,9.0,9.182409,0.0,1.3565217,0.23637255,6.0,54.0,1.0,2.0,0.07575719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.64,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,rush+rec_tds,,0.5,2024.0,5.0,REG,CIN,26.0,42.0,348.0,4.0,0.0,1.0,166.0,18.0,21.248209,0.0,0.91099477,0.15062843,12.0,55.0,0.0,1.0,-6.307046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33.42,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,rush+rec_tds,,0.5,2024.0,6.0,REG,WAS,20.0,26.0,323.0,1.0,1.0,2.0,149.0,16.0,11.001632,0.0,1.2568094,0.2981372,11.0,40.0,0.0,3.0,-3.4764273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18.92,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,rush+rec_tds,,0.5,2024.0,7.0,REG,TB,17.0,22.0,281.0,5.0,0.0,2.0,140.0,12.0,25.117044,0.0,1.5271739,0.33601585,9.0,52.0,0.0,3.0,-3.799993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34.44,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,rush+rec_tds,,0.5,2024.0,8.0,REG,CLE,23.0,38.0,289.0,2.0,0.0,3.0,132.0,14.0,7.565712,0.0,0.76455027,0.139619,8.0,46.0,0.0,2.0,0.0028591552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24.16,Ravens
Lamar Jackson,BAL,QB,-6.0,53.0,rush+rec_tds,,0.5,2024.0,9.0,REG,DEN,16.0,19.0,280.0,3.0,0.0,1.0,139.0,12.0,19.339016,0.0,1.8666667,0.37864727,3.0,4.0,0.0,1.0,-0.9145729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.6,Ravens
Mark Andrews,BAL,TE,-6.0,53.0,rush+rec_tds,,0.5,2024.0,1.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,2.0,2.0,14.0,0.0,11.0,3.0,1.0,0.25107086,1.2727273,0.05,0.041198503,0.10383895,1.4,Ravens
Mark Andrews,BAL,TE,-6.0,53.0,rush+rec_tds,,0.5,2024.0,2.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,4.0,5.0,51.0,0.0,67.0,13.0,4.0,1.9222054,0.76119405,0.16129032,0.24632353,0.41436195,5.1,Ravens
Mark Andrews,BAL,TE,-6.0,53.0,rush+rec_tds,,0.5,2024.0,3.0,REG,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,11.0,0.0,0.0,-1.8390198,0.0,0.06666667,0.23404256,0.2638298,0.0,Ravens
Mark Andrews,BAL,TE,-6.0,53.0,rush+rec_tds,,0.5,2024.0,4.0,REG,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,10.0,0.0,0.0,-0.47922492,0.0,0.055555556,0.078125,0.13802083,0.0,Ravens
Mark Andrews,BAL,TE,-6.0,53.0,rush+rec_tds,,0.5,2024.0,5.0,REG,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,4.0,5.0,55.0,0.0,49.0,19.0,3.0,4.1717,1.1224489,0.12195122,0.12827225,0.27271742,5.5,Ravens
Mark Andrews,BAL,TE,-6.0,53.0,rush+rec_tds,,0.5,2024.0,6.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,4.0,66.0,1.0,56.0,17.0,3.0,-0.53464156,1.1785715,0.16,0.22950819,0.40065575,12.6,Ravens
Mark Andrews,BAL,TE,-6.0,53.0,rush+rec_tds,,0.5,2024.0,7.0,REG,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,4.0,4.0,41.0,2.0,32.0,9.0,3.0,7.9882417,1.28125,0.1904762,0.18181819,0.41298702,16.1,Ravens
Mark Andrews,BAL,TE,-6.0,53.0,rush+rec_tds,,0.5,2024.0,8.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,5.0,5.0,36.0,1.0,29.0,7.0,2.0,2.6287198,1.2413793,0.14285715,0.07967033,0.27005494,9.6,Ravens
Mark Andrews,BAL,TE,-6.0,53.0,rush+rec_tds,,0.5,2024.0,9.0,REG,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,2.0,2.0,26.0,0.0,19.0,7.0,2.0,2.165495,1.3684211,0.10526316,0.12666667,0.24656141,2.6,Ravens
Mason Tipton,NO,WR,3.5,46.5,rush+rec_tds,,0.5,2024.0,1.0,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,1.0,6.0,0.0,5.0,1.0,0.0,-0.8140685,1.2,0.041666668,0.024038462,0.07932692,0.6,Saints
Mason Tipton,NO,WR,3.5,46.5,rush+rec_tds,,0.5,2024.0,3.0,REG,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,2.0,3.0,11.0,0.0,10.0,5.0,0.0,-1.034356,1.1,0.13043478,0.055248618,0.23432621,1.1,Saints
Mason Tipton,NO,WR,3.5,46.5,rush+rec_tds,,0.5,2024.0,4.0,REG,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,1.0,6.0,0.0,5.0,1.0,1.0,1.1303284,1.2,0.027777778,0.025906736,0.05980138,0.6,Saints
Mason Tipton,NO,WR,3.5,46.5,rush+rec_tds,,0.5,2024.0,5.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,4.0,2.0,0.0,106.0,1.0,0.0,-4.4405828,0.018867925,0.125,0.25603864,0.36672705,0.2,Saints
Mason Tipton,NO,WR,3.5,46.5,rush+rec_tds,,0.5,2024.0,6.0,REG,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,2.0,15.0,0.0,12.0,7.0,1.0,0.09319001,1.25,0.05263158,0.039215688,0.10639835,1.5,Saints
Mason Tipton,NO,WR,3.5,46.5,rush+rec_tds,,0.5,2024.0,7.0,REG,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,6.0,9.0,45.0,0.0,122.0,12.0,0.0,-0.8063075,0.36885247,0.23076923,0.4452555,0.6578327,4.5,Saints
Mason Tipton,NO,WR,3.5,46.5,rush+rec_tds,,0.5,2024.0,8.0,REG,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,2.0,2.0,14.0,0.0,14.0,0.0,0.0,-0.7998805,1.0,0.05263158,0.05109489,0.114713795,1.4,Saints
Mason Tipton,NO,WR,3.5,46.5,rush+rec_tds,,0.5,2024.0,9.0,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,49.0,0.0,0.0,-2.5187583,0.0,0.10714286,0.26923078,0.3491758,0.0,Saints
Michael Pittman,IND,WR,4.5,46.5,receiving_yards,,50.5,2024.0,1.0,REG,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,4.0,8.0,31.0,0.0,74.0,7.0,1.0,-2.512711,0.4189189,0.42105263,0.23717949,0.79760456,3.1,Colts
Michael Pittman,IND,WR,4.5,46.5,receiving_yards,,50.5,2024.0,2.0,REG,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,7.0,21.0,0.0,88.0,3.0,1.0,-4.770655,0.23863636,0.22580644,0.24512535,0.5102974,2.1,Colts
Michael Pittman,IND,WR,4.5,46.5,receiving_yards,,50.5,2024.0,3.0,REG,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,4.0,5.0,36.0,0.0,43.0,17.0,1.0,-3.9247663,0.8372093,0.2777778,0.22994652,0.5776292,3.6,Colts
Michael Pittman,IND,WR,4.5,46.5,receiving_yards,,50.5,2024.0,4.0,REG,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,6.0,9.0,113.0,0.0,116.0,34.0,5.0,5.385584,0.9741379,0.32142857,0.37419355,0.74407834,11.3,Colts
Michael Pittman,IND,WR,4.5,46.5,receiving_yards,,50.5,2024.0,5.0,REG,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,5.0,8.0,37.0,1.0,49.0,19.0,2.0,0.59855956,0.75510204,0.17777778,0.14285715,0.36666667,9.7,Colts
Michael Pittman,IND,WR,4.5,46.5,receiving_yards,,50.5,2024.0,6.0,REG,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,5.0,35.0,1.0,49.0,6.0,2.0,-1.6728045,0.71428573,0.1388889,0.15076923,0.3138718,9.5,Colts
Michael Pittman,IND,WR,4.5,46.5,receiving_yards,,50.5,2024.0,7.0,REG,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,5.0,63.0,0.0,88.0,16.0,2.0,2.0785525,0.71590906,0.22727273,0.37931034,0.60642636,6.3,Colts
Michael Pittman,IND,WR,4.5,46.5,receiving_yards,,50.5,2024.0,8.0,REG,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,6.0,16.0,0.0,132.0,3.0,1.0,-0.6141042,0.121212125,0.19354838,0.26993865,0.47927964,1.6,Colts
Michael Pittman,IND,WR,4.5,46.5,receiving_yards,,50.5,2024.0,9.0,REG,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,4.0,14.0,0.0,50.0,0.0,0.0,-3.9697495,0.28,0.14814815,0.23923445,0.38968635,1.4,Colts
Mike Gesicki,CIN,TE,6.5,52.5,rush+rec_tds,,0.5,2024.0,1.0,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,4.0,18.0,0.0,28.0,5.0,0.0,-1.1154137,0.64285713,0.13793103,0.17283951,0.3278842,1.8,Bengals
Mike Gesicki,CIN,TE,6.5,52.5,rush+rec_tds,,0.5,2024.0,2.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,7.0,9.0,91.0,0.0,62.0,52.0,3.0,8.035678,1.467742,0.2647059,0.26956522,0.58575445,9.1,Bengals
